date,code,nox,no2
2016-10-02T12:00:00Z,KC1,14.86791713543869,11.364974379084966
2016-10-02T13:00:00Z,KC1,14.612456434725148,11.510134379084965
2016-10-02T14:00:00Z,KC1,16.451793239135615,13.849412496732024
2016-10-02T15:00:00Z,KC1,16.502881063593044,13.950160627450979
2016-10-02T16:00:00Z,KC1,21.356665635842962,19.354986248366014
2016-10-02T17:00:00Z,KC1,31.626261855869593,29.774987503267976
2016-10-02T18:00:00Z,KC1,70.30327630484459,60.34501437908495
2016-10-02T19:00:00Z,KC1,100.65223252012163,67.72478499346404
2016-10-02T20:00:00Z,KC1,182.24695217554253,70.65329186928102
2016-10-02T21:00:00Z,KC1,212.5447985219378,71.57629375163397
2016-10-02T22:00:00Z,KC1,229.6607908039713,66.924013124183
2016-10-02T23:00:00Z,KC1,224.75591091046226,63.22052062745097
2016-10-03T00:00:00Z,KC1,165.74407780086136,59.188358326797385
2016-10-03T01:00:00Z,KC1,190.06409550376054,51.481505830065366
2016-10-03T02:00:00Z,KC1,237.73340123997403,53.12808062745099
2016-10-03T03:00:00Z,KC1,281.46858707896007,51.27490624836601
2016-10-03T04:00:00Z,KC1,321.4740089280846,48.99531999999997
2016-10-03T05:00:00Z,KC1,403.4263837283837,53.232653751634004
2016-10-03T06:00:00Z,KC1,458.55519215552545,60.221346248366004
2016-10-03T07:00:00Z,KC1,707.6822240929799,97.36989249673204
2016-10-03T08:00:00Z,KC1,281.3664029411963,76.34509186928103
2016-10-03T09:00:00Z,KC1,124.76788554256329,63.716641254901944
2016-10-03T10:00:00Z,KC1,85.52884716715059,50.99986624836602
2016-10-03T11:00:00Z,KC1,46.187620199770585,31.375572496732023
2016-10-03T12:00:00Z,KC1,43.581900574205505,30.47070687581699
2016-10-03T13:00:00Z,KC1,38.01282852207723,27.90414624836601
2016-10-03T14:00:00Z,KC1,41.53820237854629,30.729038745098038
2016-10-03T15:00:00Z,KC1,54.46460680764359,41.25409249673203
2016-10-03T16:00:00Z,KC1,61.20881803929532,50.19957375163398
2016-10-03T17:00:00Z,KC1,80.57286789771997,66.66090750326796
2016-10-03T18:00:00Z,KC1,118.17694532111976,83.54769437908496
2016-10-03T19:00:00Z,KC1,138.0008481042356,86.10757375163398
2016-10-03T20:00:00Z,KC1,158.54003202901742,86.329613124183
2016-10-03T21:00:00Z,KC1,225.52230726717525,90.30862499346404
2016-10-03T22:00:00Z,KC1,239.01071640149678,84.18038624836602
2016-10-03T23:00:00Z,KC1,147.6573383390906,71.19334499346404
2016-10-04T00:00:00Z,KC1,103.61558260308357,62.58114750326797
2016-10-04T01:00:00Z,KC1,37.672209403116476,36.13783916339869
2016-10-04T02:00:00Z,KC1,35.71366679608817,34.31219874509803
