date,code,pollutant,mean,capture_rate,source,site.type,name
2018,ED1,pm10,23.849522115538765,43.95616938705627,importKCL,Industrial,Non-London
2018,ED2,pm10,16.988559423635788,57.24232393562379,importKCL,Industrial,Non-London
2018,ED2,pm10,16.988559423635788,57.24232393562379,importKCL,Urban Background,Non-London
2018,ED3,pm10,25.04339478186642,47.2320511357151,importKCL,Industrial,Non-London
2018,ED3,pm10,25.04339478186642,47.2320511357151,importKCL,Urban Background,Non-London
2018,ED4,pm10,19.189017579469223,49.97146444469809,importKCL,Industrial,Non-London
2018,ED5,pm10,12.116147418978775,65.97420385800707,importKCL,Industrial,Non-London
2018,EI1,pm10,28.328441346851665,96.79260358406574,importKCL,Roadside,LAEIBox
2018,EI3,pm10,18.903913736975586,93.0373245063349,importKCL,Urban Background,LAEIBox
2018,EI8,pm10,26.168512656537754,99.71464444698094,importKCL,Industrial,LAEIBox
2018,EN5,pm10,17.948757366649403,88.16345166076933,importKCL,Roadside,LAEIBox
2018,ES1,pm10,23.24546053467435,89.61305787010615,importKCL,Roadside,Non-London
2018,GB6,pm10,20.304075141308147,97.42038580070769,importKCL,Roadside,LAEIBox
2018,GF1,pm10,22.278201348039214,15.52334208423696,importKCL,Urban Background,Non-London
2018,GF2,pm10,21.32313163884674,15.043944755164935,importKCL,Urban Background,Non-London
2018,GG0,pm10,12.662764733395697,24.403606894190162,importKCL,Urban Background,Non-London
2018,GN0,pm10,18.12215712296984,98.39059468097248,importKCL,Roadside,LAEIBox
2018,GN3,pm10,18.302281677090573,98.55039379066316,importKCL,Roadside,LAEIBox
2018,GN4,pm10,26.23520661727826,96.23330670014838,importKCL,Roadside,LAEIBox
2018,GN5,pm10,21.281404823151323,94.27006049537724,importKCL,Roadside,LAEIBox
2018,GN6,pm10,15.213867717822938,48.86428489898413,importKCL,Roadside,LAEIBox
2018,GR4,pm10,14.690581793407734,87.9579956625956,importKCL,Suburban,LAEIBox
2018,GR7,pm10,22.416127988878593,98.52756534642164,importKCL,Roadside,LAEIBox
2018,GR8,pm10,24.44403718777918,97.85412624129665,importKCL,Roadside,LAEIBox
2018,GR9,pm10,17.891706665102088,97.27200091313777,importKCL,Roadside,LAEIBox
2018,HK6,pm10,21.837358212432697,82.10249971464445,importKCL,Roadside,LAEIBox
2018,HO2,pm10,19.229381824636864,91.69044629608493,importKCL,Roadside,Non-London
2018,HP1,pm10,13.376672232784115,9.005821253281589,importKCL,Urban Background,LAEIBox
2018,HR1,pm10,15.194731528469127,51.47814176463874,importKCL,Urban Background,LAEIBox
2018,HR2,pm10,18.697513199130437,92.99166761785185,importKCL,Roadside,LAEIBox
2018,HT1,pm10,22.448032036164694,94.66955826960393,importKCL,Roadside,Non-London
2018,HV1,pm10,17.4318659743531,99.69181600273942,importKCL,Roadside,LAEIBox
2018,HV3,pm10,19.5654778236265,96.81543202830727,importKCL,Roadside,LAEIBox
2018,IS2,pm10,19.967919532564636,97.91119735190047,importKCL,Roadside,LAEIBox
2018,IS6,pm10,19.585192493838584,98.64170756762927,importKCL,Urban Background,LAEIBox
2018,KC7,pm10,15.044236157718121,27.21150553589773,importKCL,Urban Background,LAEIBox
2018,KF1,pm10,14.151189322411234,99.97717155575847,importKCL,Urban Background,LAEIBox
2018,KT4,pm10,23.364321394276708,97.84271201917589,importKCL,Roadside,LAEIBox
2018,KT5,pm10,30.569119582913373,70.75676292660656,importKCL,Roadside,LAEIBox
2018,KT6,pm10,22.272009252235225,78.99783129779705,importKCL,Roadside,LAEIBox
2018,KX4,pm10,14.88791227955368,97.08937335920557,importKCL,Industrial,LAEIBox
2018,LB4,pm10,30.253511781905292,61.625385229996574,importKCL,Kerbside,LAEIBox
2018,LB5,pm10,33.96223975383689,99.3608035612373,importKCL,Industrial,LAEIBox
2018,LB6,pm10,20.447662407276724,98.4476657915763,importKCL,Urban Background,LAEIBox
2018,LBG,pm10,17.26132328468082,99.98858577787924,importKCL,Urban Background,Non-London
2018,LC1,pm10,21.53336674569197,98.69877867823308,importKCL,Roadside,Non-London
2018,LC2,pm10,20.284126295134268,96.99805958223948,importKCL,Roadside,Non-London
2018,LC3,pm10,19.331328093191615,96.9295742495149,importKCL,Roadside,Non-London
2018,LC6,pm10,22.311695662879497,99.15534756306357,importKCL,Roadside,Non-London
2018,LD0,pm10,18.38465703971119,25.293916219609635,importKCL,Urban Background,Non-London
2018,LD6,pm10,21.480153360396933,25.305330441730394,importKCL,Urban Background,Non-London
2018,LH0,pm10,15.395853350189633,27.08594909256934,importKCL,Urban Background,LAEIBox
2018,LM0,pm10,15.103953147877013,23.3877411254423,importKCL,Urban Background,Non-London
2018,LM1,pm10,17.25393508225878,25.670585549594794,importKCL,Roadside,Non-London
2018,LO1,pm10,18.252534973409738,35.57813035041662,importKCL,Industrial,LAEIBox
2018,LO2,pm10,28.5037704236645,35.53247346193357,importKCL,Industrial,LAEIBox
2018,LO3,pm10,17.9540098761528,30.430316173952743,importKCL,Industrial,LAEIBox
2018,LO4,pm10,19.934365942646572,42.09565118137199,importKCL,Industrial,LAEIBox
2018,LP0,pm10,14.842462880143113,25.522200662024886,importKCL,Urban Background,Non-London
2018,LRS,pm10,22.097899996800287,99.98858577787924,importKCL,Roadside,Non-London
2018,LS5,pm10,17.445327255447246,83.19826503823764,importKCL,Roadside,Non-London
2018,LV0,pm10,7.756907752273712,26.35543887684054,importKCL,Rural,Non-London
2018,LW2,pm10,21.21304421262741,96.37027736559753,importKCL,Roadside,LAEIBox
2018,LW3,pm10,25.4334054819277,1.8947608720465698,importKCL,Industrial,LAEIBox
2018,LW4,pm10,18.64062624115646,97.31765780162081,importKCL,Roadside,LAEIBox
2018,MB0,pm10,16.026396176078258,25.670585549594794,importKCL,Urban Background,Non-London
2018,MD3,pm10,19.30214373572307,64.95833808925921,importKCL,Roadside,Non-London
2018,ME2,pm10,31.05847999999999,28.535555301906175,importKCL,Roadside,LAEIBox
2018,MR9,pm10,20.743189673096914,98.8129208994407,importKCL,Kerbside,LAEIBox
2018,MS9,pm10,19.9085275655987,53.79522885515352,importKCL,Kerbside,LAEIBox
2018,MW1,pm10,22.81602622989957,95.4685538180573,importKCL,Roadside,Non-London
2018,MY1,pm10,25.82845442443468,99.05261956397672,importKCL,Kerbside,LAEIBox
2018,MY1,pm10,25.82845442443468,99.05261956397672,importKCL,Urban Traffic,LAEIBox
2018,MY4,pm10,23.84125968992248,70.67686337176121,importKCL,Kerbside,LAEIBox
2018,MY7,pm10,23.8864503243307,96.78118936194498,importKCL,Kerbside,LAEIBox
2018,NB0,pm10,12.934308869878434,25.35098733021345,importKCL,Rural,Non-London
2018,NC0,pm10,13.169439579684763,26.07008332382148,importKCL,Urban Background,Non-London
2018,NK6,pm10,16.671922307011773,23.638854012099074,importKCL,Urban Background,LAEIBox
2018,NR0,pm10,16.399539170506912,2.476886200205456,importKCL,Urban Background,Non-London
2018,NT0,pm10,19.27612551159618,25.09987444355667,importKCL,Urban Background,Non-London
2018,NW2,pm10,16.220213281628695,23.547540235132974,importKCL,Urban Background,Non-London
2018,OX4,pm10,14.146564551422319,26.081497545942245,importKCL,Urban Background,Non-London
2018,PF1,pm10,17.734497584541064,10.238557242323935,importKCL,Urban Background,LAEIBox
2018,PL0,pm10,16.436102653327534,26.24129665563292,importKCL,Urban Background,Non-London
2018,PO1,pm10,14.432244282483037,90.83437963702774,importKCL,Urban Background,Non-London
2018,PT4,pm10,22.703317422434367,95.65118137198951,importKCL,Industrial,Non-London
2018,PT4,pm10,22.703317422434367,95.65118137198951,importKCL,Urban Industrial,Non-London
2018,RB4,pm10,18.52138520015009,93.93904805387513,importKCL,Roadside,LAEIBox
2018,RB7,pm10,17.60458822238455,87.50142677776509,importKCL,Urban Background,LAEIBox
2018,RD0,pm10,12.3271242228453,93.63086405661454,importKCL,Urban Background,Non-London
2018,RG1,pm10,16.796831523042815,99.53201689304873,importKCL,Suburban,Non-London
2018,RG5,pm10,13.949007632945678,99.09827645245977,importKCL,Suburban,Non-London
2018,RHG,pm10,21.100368618141378,93.80207738842597,importKCL,Roadside,LAEIBox
2018,RI1,pm10,17.803907337953184,98.58463645702545,importKCL,Roadside,LAEIBox
2018,RI2,pm10,15.157395460850525,98.94989156488985,importKCL,Suburban,LAEIBox
2018,RY2,pm10,21.47079211257529,98.12806757219495,importKCL,Roadside,Non-London
2018,SBG,pm10,18.99739438690458,92.11277251455313,importKCL,Urban Background,Non-London
2018,SH0,pm10,16.7012103055722,95.25168359776282,importKCL,Roadside,Non-London
2018,SH1,pm10,19.93172804532578,92.6720693984705,importKCL,Urban Background,Non-London
2018,SK5,pm10,22.67224780114723,83.57493436822281,importKCL,Roadside,LAEIBox
2018,SK5,pm10,22.67224780114723,83.57493436822281,importKCL,Urban Traffic,LAEIBox
2018,SK6,pm10,18.826332925515835,96.9295742495149,importKCL,Urban Background,LAEIBox
2018,SP0,pm10,20.728797364834165,25.122702887798198,importKCL,Urban Background,Non-London
2018,SRS,pm10,19.753088803660035,99.98858577787924,importKCL,Roadside,Non-London
2018,SS0,pm10,17.6,26.035840657459193,importKCL,Urban Background,Non-London
2018,ST4,pm10,21.385301757100976,98.11665335007419,importKCL,Kerbside,LAEIBox
2018,ST5,pm10,21.69772304784401,97.81988357493437,importKCL,Industrial,LAEIBox
2018,ST6,pm10,19.295615700288185,99.01837689761443,importKCL,Kerbside,LAEIBox
2018,ST8,pm10,21.85666212169617,97.97968268462505,importKCL,Industrial,LAEIBox
2018,SW0,pm10,18.230222811671087,25.818970437164708,importKCL,Urban Background,Non-London
2018,SY1,pm10,15.412215521271623,24.41502111631092,importKCL,Roadside,Non-London
2018,TH4,pm10,23.185917038030706,96.37027736559753,importKCL,Roadside,LAEIBox
2018,TK1,pm10,18.97824229828851,93.36833694783701,importKCL,Urban Background,LAEIBox
2018,TK3,pm10,18.202187649880095,95.194612487159,importKCL,Roadside,Non-London
2018,TK8,pm10,26.712463139700322,97.93402579614198,importKCL,Roadside,LAEIBox
2018,WA7,pm10,24.312025690475537,96.53007647528821,importKCL,Kerbside,LAEIBox
2018,WA9,pm10,17.215093883767576,94.05319027508276,importKCL,Urban Background,LAEIBox
2018,WAA,pm10,23.80159799944675,95.3772400410912,importKCL,Roadside,LAEIBox
2018,WAB,pm10,23.115512067434985,95.40006848533272,importKCL,Roadside,LAEIBox
2018,WAC,pm10,19.87278736456947,98.74443556671612,importKCL,Roadside,LAEIBox
2018,WM0,pm10,16.8303828022562,96.67846136285813,importKCL,Urban Background,LAEIBox
2018,WM6,pm10,27.067484285428865,32.290834379637026,importKCL,Kerbside,LAEIBox
2018,WMB,pm10,25.90938649257428,50.32530533044173,importKCL,Roadside,LAEIBox
2018,WMC,pm10,26.05018530482835,57.97283415135258,importKCL,Roadside,LAEIBox
2018,WR0,pm10,14.650948091603054,7.476315489099418,importKCL,Urban Background,Non-London
2018,YK0,pm10,15.777832074633496,25.693413993836323,importKCL,Urban Background,Non-London
2018,YK1,pm10,21.08134191702432,23.9356237872389,importKCL,Urban Background,Non-London
2018,ZC1,pm10,23.339336267605635,25.93311265837233,importKCL,Roadside,Non-London
2018,ZR1,pm10,22.7408586497306,21.96096336034699,importKCL,Kerbside,LAEIBox
2018,ZR2,pm10,26.735806865254734,88.48304988015066,importKCL,Roadside,LAEIBox
2018,ZR3,pm10,32.38343454522864,92.56934139938363,importKCL,Roadside,LAEIBox
2018,ZS1,pm10,17.374988854213107,25.602100216870223,importKCL,Rural,Non-London
2018,ZT4,pm10,24.663269110570287,84.670699691816,importKCL,Roadside,Non-London
2018,ZV1,pm10,18.880828216787105,98.9042346764068,importKCL,Urban Background,LAEIBox
2018,ZV2,pm10,21.270815275014627,98.57322223490469,importKCL,Roadside,LAEIBox
2018,ZV3,pm10,24.112992570881218,35.74934368222806,importKCL,Industrial,LAEIBox
2019,AD1,pm10,21.44014687882496,9.325419472662938,importKCL,Kerbside,Non-London
2019,BG2,pm10,15.397433899642632,10.090172354754024,importKCL,Suburban,LAEIBox
2019,BL0,pm10,17.430218068535826,7.327930601529506,importKCL,Urban Background,LAEIBox
2019,BQ7,pm10,17.419607694107786,9.599360803561236,importKCL,Urban Background,LAEIBox
2019,BQ8,pm10,14.92889123505976,8.59490925693414,importKCL,Urban Background,LAEIBox
2019,BT4,pm10,30.466117108320223,10.181486131720122,importKCL,Roadside,LAEIBox
2019,BT5,pm10,28.099972856636906,10.432599018376898,importKCL,Industrial,LAEIBox
2019,BT6,pm10,21.03517735347385,9.998858577787924,importKCL,Roadside,LAEIBox
2019,BT8,pm10,17.332151799053577,10.147243465357835,importKCL,Roadside,LAEIBox
2019,BX0,pm10,19.215037593984963,9.108549252368451,importKCL,Suburban,LAEIBox
2019,BX1,pm10,17.224597315435194,10.501084351101472,importKCL,Suburban,LAEIBox
2019,BX2,pm10,17.828663405781512,9.382490583266751,importKCL,Suburban,LAEIBox
2019,CD1,pm10,21.16888542654028,9.633603469923525,importKCL,Kerbside,LAEIBox
2019,CD9,pm10,18.944161965864332,10.432599018376898,importKCL,Roadside,LAEIBox
2019,CI1,pm10,18.854328928216567,8.104097705741353,importKCL,Roadside,Non-London
2019,CR9,pm10,18.99484867986719,9.633603469923525,importKCL,Roadside,LAEIBox
2019,CT3,pm10,18.511697247706415,9.953201689304873,importKCL,Urban Background,LAEIBox
2019,CT4,pm10,23.170933138987102,9.599360803561236,importKCL,Roadside,LAEIBox
2019,CT8,pm10,28.601776796400006,6.631663052162995,importKCL,Roadside,LAEIBox
2019,EA6,pm10,28.583806040455652,10.501084351101472,importKCL,Roadside,LAEIBox
2019,EA8,pm10,22.921333769205624,7.590457710307043,importKCL,Industrial,LAEIBox
2019,EA8,pm10,22.921333769205624,7.590457710307043,importKCL,Urban Traffic,LAEIBox
2019,EB1,pm10,17.686052009456258,4.8282159570825245,importKCL,Urban Background,Non-London
2019,EB3,pm10,14.737392959001783,6.403378609747746,importKCL,Urban Background,Non-London
2019,ED0,pm10,7.4,0.011414222120762471,importKCL,Urban Background,Non-London
2019,ED1,pm10,20.024792357221575,1.5409199863029335,importKCL,Industrial,Non-London
2019,ED2,pm10,19.122660217814545,1.7692044287181827,importKCL,Industrial,Non-London
2019,ED2,pm10,19.122660217814545,1.7692044287181827,importKCL,Urban Background,Non-London
2019,ED3,pm10,20.142169530961464,1.6550622075105583,importKCL,Industrial,Non-London
2019,ED3,pm10,20.142169530961464,1.6550622075105583,importKCL,Urban Background,Non-London
2019,ED5,pm10,17.55891566810427,1.7121333181143708,importKCL,Industrial,Non-London
2019,EI1,pm10,30.26555268541004,10.432599018376898,importKCL,Roadside,LAEIBox
2019,EI3,pm10,20.90022759724613,6.631663052162995,importKCL,Urban Background,LAEIBox
2019,EI8,pm10,23.636670101681805,9.530875470836662,importKCL,Industrial,LAEIBox
2019,EN5,pm10,17.645901739130434,10.501084351101472,importKCL,Roadside,LAEIBox
2019,ES1,pm10,23.53694182602151,10.181486131720122,importKCL,Roadside,Non-London
2019,GB6,pm10,20.308342923307514,10.432599018376898,importKCL,Roadside,LAEIBox
2019,GN0,pm10,17.51808679245283,9.679260358406575,importKCL,Roadside,LAEIBox
2019,GN3,pm10,16.834640522875816,10.478255906859948,importKCL,Roadside,LAEIBox
2019,GN4,pm10,25.14143333333333,9.964615911425637,importKCL,Roadside,LAEIBox
2019,GN5,pm10,21.24118999750428,9.667846136285812,importKCL,Roadside,LAEIBox
2019,GN6,pm10,15.187603305785125,9.667846136285812,importKCL,Roadside,LAEIBox
2019,GR4,pm10,14.098629905437353,9.656431914165049,importKCL,Suburban,LAEIBox
2019,GR7,pm10,24.459302325581394,9.816231023855725,importKCL,Roadside,LAEIBox
2019,GR8,pm10,24.003205387353727,10.192900353840887,importKCL,Roadside,LAEIBox
2019,GR9,pm10,16.41639950678175,9.256934139938364,importKCL,Roadside,LAEIBox
2019,HK6,pm10,21.92011153899866,10.295628352927748,importKCL,Roadside,LAEIBox
2019,HO2,pm10,21.47006400485151,9.873302134459538,importKCL,Roadside,Non-London
2019,HP1,pm10,15.282149320652174,10.501084351101472,importKCL,Urban Background,LAEIBox
2019,HR1,pm10,15.359258118278731,10.135829243237074,importKCL,Urban Background,LAEIBox
2019,HR2,pm10,19.17624546638261,9.724917246889625,importKCL,Roadside,LAEIBox
2019,HT1,pm10,18.42022480480896,9.188448807213788,importKCL,Roadside,Non-London
2019,HV1,pm10,17.929210755119048,9.587946581440475,importKCL,Roadside,LAEIBox
2019,HV3,pm10,18.702658579881657,9.645017692044288,importKCL,Roadside,LAEIBox
2019,IS2,pm10,19.387141761513938,10.170071909599361,importKCL,Roadside,LAEIBox
2019,IS6,pm10,18.819917555545768,10.021687022029448,importKCL,Urban Background,LAEIBox
2019,KF1,pm10,14.448485212418301,10.478255906859948,importKCL,Urban Background,LAEIBox
2019,KT4,pm10,21.968883878241254,10.124415021116311,importKCL,Roadside,LAEIBox
2019,KT5,pm10,24.90316742081448,10.090172354754024,importKCL,Roadside,LAEIBox
2019,KT6,pm10,17.51032967032967,10.386942129893848,importKCL,Roadside,LAEIBox
2019,KX4,pm10,13.883048780487805,9.359662139025225,importKCL,Industrial,LAEIBox
2019,LB5,pm10,51.23636188550243,10.30704257504851,importKCL,Industrial,LAEIBox
2019,LB6,pm10,21.012496127233295,9.610775025682,importKCL,Urban Background,LAEIBox
2019,LBG,pm10,16.858653318166297,10.660883460792148,importKCL,Urban Background,Non-London
2019,LC1,pm10,23.02225672877847,10.227143020203174,importKCL,Roadside,Non-London
2019,LC2,pm10,20.272884786656952,10.21572879808241,importKCL,Roadside,Non-London
2019,LC3,pm10,22.70678053830228,10.227143020203174,importKCL,Roadside,Non-London
2019,LC6,pm10,24.103810576027385,7.636114598790092,importKCL,Roadside,Non-London
2019,LRS,pm10,21.414311998489392,10.660883460792148,importKCL,Roadside,Non-London
2019,LS5,pm10,18.422687906734936,9.645017692044288,importKCL,Roadside,Non-London
2019,LW2,pm10,21.83190653008963,8.914507476315489,importKCL,Roadside,LAEIBox
2019,LW4,pm10,21.260095011876484,9.610775025682,importKCL,Roadside,LAEIBox
2019,MD3,pm10,20.467642956764294,8.183997260586692,importKCL,Roadside,Non-London
2019,ME2,pm10,28.78085808580857,10.375527907773085,importKCL,Roadside,LAEIBox
2019,MR9,pm10,21.594584395424835,10.478255906859948,importKCL,Kerbside,LAEIBox
2019,MW1,pm10,26.178830421325053,10.227143020203174,importKCL,Roadside,Non-London
2019,MY1,pm10,25.02582496517985,10.466841684739185,importKCL,Kerbside,LAEIBox
2019,MY1,pm10,25.02582496517985,10.466841684739185,importKCL,Urban Traffic,LAEIBox
2019,MY7,pm10,23.263973063973065,10.170071909599361,importKCL,Kerbside,LAEIBox
2019,PO1,pm10,15.583226495726496,10.683711905033672,importKCL,Urban Background,Non-London
2019,PT4,pm10,18.06056009334889,9.781988357493438,importKCL,Industrial,Non-London
2019,PT4,pm10,18.06056009334889,9.781988357493438,importKCL,Urban Industrial,Non-London
2019,RB4,pm10,17.170618010167026,10.478255906859948,importKCL,Roadside,LAEIBox
2019,RB7,pm10,16.74571890145395,7.065403492751969,importKCL,Urban Background,LAEIBox
2019,RD0,pm10,12.388448471121178,10.078758132633261,importKCL,Urban Background,Non-London
2019,RG1,pm10,15.632789159068476,10.455427462618424,importKCL,Suburban,Non-London
2019,RG5,pm10,11.187729010238906,10.033101244150211,importKCL,Suburban,Non-London
2019,RHG,pm10,21.355834817881302,10.181486131720122,importKCL,Roadside,LAEIBox
2019,RI1,pm10,17.3773027545393,10.455427462618424,importKCL,Roadside,LAEIBox
2019,RI2,pm10,16.81173898427416,10.409770574135372,importKCL,Suburban,LAEIBox
2019,RY2,pm10,24.09409709637083,9.759159913251912,importKCL,Roadside,Non-London
2019,SBG,pm10,16.099708979400745,10.158657687478598,importKCL,Urban Background,Non-London
2019,SH0,pm10,17.176256684491978,10.672297682912909,importKCL,Roadside,Non-London
2019,SH1,pm10,19.751440768409818,10.695126127154435,importKCL,Urban Background,Non-London
2019,SK5,pm10,22.29026211323404,9.896130578701062,importKCL,Roadside,LAEIBox
2019,SK5,pm10,22.29026211323404,9.896130578701062,importKCL,Urban Traffic,LAEIBox
2019,SK6,pm10,17.515954356980902,7.67035726515238,importKCL,Urban Background,LAEIBox
2019,SRS,pm10,20.545494903495683,10.683711905033672,importKCL,Roadside,Non-London
2019,ST4,pm10,17.70044893378227,10.170071909599361,importKCL,Kerbside,LAEIBox
2019,ST5,pm10,21.80022446689113,10.170071909599361,importKCL,Industrial,LAEIBox
2019,ST6,pm10,20.95936706838565,10.181486131720122,importKCL,Kerbside,LAEIBox
2019,ST8,pm10,17.66582597730138,9.051478141764639,importKCL,Industrial,LAEIBox
2019,TH4,pm10,20.683705717488788,10.181486131720122,importKCL,Roadside,LAEIBox
2019,TK1,pm10,21.7,10.615226572309098,importKCL,Urban Background,LAEIBox
2019,TK3,pm10,18.7408418344519,10.204314575961648,importKCL,Roadside,Non-London
2019,TK8,pm10,26.480655436893194,9.405319027508275,importKCL,Roadside,LAEIBox
2019,WA7,pm10,25.980454921099025,8.435110147243465,importKCL,Kerbside,LAEIBox
2019,WA9,pm10,17.07200322286441,9.382490583266751,importKCL,Urban Background,LAEIBox
2019,WAA,pm10,22.091550144426108,10.170071909599361,importKCL,Roadside,LAEIBox
2019,WAB,pm10,22.443258572379275,8.195411482707453,importKCL,Roadside,LAEIBox
2019,WAC,pm10,19.020824849193353,10.432599018376898,importKCL,Roadside,LAEIBox
2019,WM0,pm10,16.76201594022416,9.165620362972264,importKCL,Urban Background,LAEIBox
2019,WM6,pm10,27.704192546583847,10.227143020203174,importKCL,Kerbside,LAEIBox
2019,WMB,pm10,23.17515452631757,9.382490583266751,importKCL,Roadside,LAEIBox
2019,WMC,pm10,24.572530248637147,9.953201689304873,importKCL,Roadside,LAEIBox
2019,ZR2,pm10,24.905327547489822,8.412281703001941,importKCL,Roadside,LAEIBox
2019,ZR3,pm10,25.58352848108747,9.656431914165049,importKCL,Roadside,LAEIBox
2019,ZV1,pm10,15.340991902583498,10.135829243237074,importKCL,Urban Background,LAEIBox
2019,ZV2,pm10,17.772959091774485,10.478255906859948,importKCL,Roadside,LAEIBox
2013,BX1,co,0.16582699527759578,7.510558155461705,importKCL,Suburban,LAEIBox
2013,IS2,co,0.31621256897519345,76.28124643305559,importKCL,Roadside,LAEIBox
2013,JA2,co,0.7020264977793418,1.8034470950804702,importKCL,Kerbside,Non-London
2013,JA3,co,0.6821043775759121,6.28923638854012,importKCL,Kerbside,Non-London
2013,JA4,co,0.6569068282889569,8.480767035726515,importKCL,Kerbside,Non-London
2013,JA5,co,0.614584938067127,8.492181257847278,importKCL,Kerbside,Non-London
2013,JA6,co,0.6520682579636984,8.492181257847278,importKCL,Kerbside,Non-London
2013,JA7,co,0.5994644146133432,3.6982079671270403,importKCL,Kerbside,Non-London
2013,JA8,co,0.6110495546268695,3.150325305330442,importKCL,Kerbside,Non-London
2013,JB1,co,0.60691091353402,3.6982079671270403,importKCL,Kerbside,Non-London
2013,JB2,co,0.686831654350055,4.8168017349617624,importKCL,Kerbside,Non-London
2013,JB3,co,0.4550707920742459,4.919529734048625,importKCL,Kerbside,Non-London
2013,JB4,co,0.6069251203910065,3.150325305330442,importKCL,Kerbside,Non-London
2013,KC1,co,0.24774525650144444,99.30373245063349,importKCL,Urban Background,LAEIBox
2013,KC1,co,0.24774525650144444,99.30373245063349,importKCL,Urban Background,LAEIBox
2013,KC2,co,0.33808218201094875,2.5567857550507935,importKCL,Roadside,LAEIBox
2013,LBG,co,0.18627507140293958,99.98858577787924,importKCL,Urban Background,Non-London
2013,LRS,co,0.3187946555232432,83.83746147700035,importKCL,Roadside,Non-London
2013,MY1,co,0.5028877396192396,99.07544800821823,importKCL,Kerbside,LAEIBox
2013,MY1,co,0.5028877396192396,99.07544800821823,importKCL,Urban Traffic,LAEIBox
2013,NM2,co,0.37006991536994405,23.78723889966899,importKCL,Roadside,LAEIBox
2013,NM3,co,0.3699970485118887,24.974318000228283,importKCL,Urban Background,LAEIBox
2013,PT4,co,0.1957126204419522,94.60107293687935,importKCL,Industrial,Non-London
2013,PT4,co,0.1957126204419522,94.60107293687935,importKCL,Urban Industrial,Non-London
2013,TH2,co,0.13059577844931725,30.65860061636799,importKCL,Roadside,LAEIBox
2013,TH2,co,0.13059577844931725,30.65860061636799,importKCL,Urban Traffic,LAEIBox
2013,WA2,co,0.10840762640150545,99.25807556215044,importKCL,Urban Background,LAEIBox
2013,WA2,co,0.10840762640150545,99.25807556215044,importKCL,Urban Background,LAEIBox
2014,IS2,co,0.2866132658036511,32.30224860175779,importKCL,Roadside,LAEIBox
2014,JA1,co,0.6416690119318083,20.351558041319485,importKCL,Kerbside,Non-London
2014,JA2,co,0.6311531180988921,22.280561579728342,importKCL,Kerbside,Non-London
2014,JA3,co,0.6325233039589236,21.276110033101244,importKCL,Kerbside,Non-London
2014,JA4,co,0.6149109303124578,24.380778449948636,importKCL,Kerbside,Non-London
2014,JA5,co,0.6063518922445292,21.823992694897843,importKCL,Kerbside,Non-London
2014,JA6,co,0.6340498048833958,24.380778449948636,importKCL,Kerbside,Non-London
2014,JA7,co,0.6258960014039333,24.380778449948636,importKCL,Kerbside,Non-London
2014,JA8,co,0.6118754038069838,24.380778449948636,importKCL,Kerbside,Non-London
2014,JA9,co,0.6366078311018715,19.906403378609745,importKCL,Kerbside,Non-London
2014,JB1,co,0.6283333539476971,24.346535783586347,importKCL,Kerbside,Non-London
2014,JB2,co,0.6398432705177275,18.137198949891562,importKCL,Kerbside,Non-London
2014,JB4,co,0.6181633436907477,24.380778449948636,importKCL,Kerbside,Non-London
2014,KC1,co,0.24846658862876253,98.97272000913138,importKCL,Urban Background,LAEIBox
2014,KC1,co,0.24846658862876253,98.97272000913138,importKCL,Urban Background,LAEIBox
2014,LBG,co,0.17570211127021013,99.96575733363771,importKCL,Urban Background,Non-London
2014,LRS,co,0.2866132658036511,32.30224860175779,importKCL,Roadside,Non-London
2014,MY1,co,0.5195458120763292,97.10078758132633,importKCL,Kerbside,LAEIBox
2014,MY1,co,0.5195458120763292,97.10078758132633,importKCL,Urban Traffic,LAEIBox
2014,PT4,co,0.19627162730923695,94.7380436023285,importKCL,Industrial,Non-London
2014,PT4,co,0.19627162730923695,94.7380436023285,importKCL,Urban Industrial,Non-London
2014,WA2,co,0.10207056673634578,97.8997831297797,importKCL,Urban Background,LAEIBox
2014,WA2,co,0.10207056673634578,97.8997831297797,importKCL,Urban Background,LAEIBox
2015,BE1,co,0.15054246740978575,95.65118137198951,importKCL,Urban Background,Non-London
2015,CF0,co,0.11218223883684947,87.82102499714645,importKCL,Urban Background,Non-London
2015,ED0,co,0.1750264344501117,95.26309781988358,importKCL,Urban Background,Non-London
2015,GF2,co,0.43137187549715905,0.9587946581440475,importKCL,Urban Background,Non-London
2015,KC1,co,0.31551857610314826,99.00696267549367,importKCL,Urban Background,LAEIBox
2015,KC1,co,0.31551857610314826,99.00696267549367,importKCL,Urban Background,LAEIBox
2015,LBG,co,0.20535382110267997,99.98858577787924,importKCL,Urban Background,Non-London
2015,LD0,co,0.25377607823586773,98.28786668188563,importKCL,Urban Background,Non-London
2015,MY1,co,0.507134255795619,97.46604268919073,importKCL,Kerbside,LAEIBox
2015,MY1,co,0.507134255795619,97.46604268919073,importKCL,Urban Traffic,LAEIBox
2015,PT4,co,0.1957798074349495,98.88140623216528,importKCL,Industrial,Non-London
2015,PT4,co,0.1957798074349495,98.88140623216528,importKCL,Urban Industrial,Non-London
2015,WA2,co,0.09225935994829852,99.70323022486018,importKCL,Urban Background,LAEIBox
2015,WA2,co,0.09225935994829852,99.70323022486018,importKCL,Urban Background,LAEIBox
